AL011884,            UNNAMED,     24,
18840904, 1800,  , EX, 53.1N,  24.7W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840905, 0000,  , EX, 53.2N,  22.2W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840905, 0600,  , EX, 53.2N,  19.4W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840905, 1200,  , EX, 53.3N,  17.0W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840905, 1800,  , EX, 53.3N,  15.0W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840906, 0000,  , EX, 53.4N,  13.3W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840906, 0600,  , EX, 53.4N,  11.5W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840906, 1200,  , EX, 53.5N,   9.0W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840906, 1800,  , EX, 53.6N,   6.1W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
AL021884,            UNNAMED,     56,
18840903, 0000,  , TS, 11.0N,  41.5W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840903, 0600,  , TS, 11.5N,  42.8W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840903, 1200,  , TS, 12.0N,  44.0W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840903, 1800,  , TS, 13.0N,  45.5W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840904, 0000,  , TS, 14.3N,  47.0W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840904, 0600,  , TS, 15.8N,  48.7W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840904, 1200,  , TS, 16.7N,  50.3W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840904, 1800,  , TS, 17.2N,  51.8W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840905, 0000,  , TS, 17.9N,  52.9W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840905, 0600,  , TS, 18.4N,  54.0W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840905, 1200,  , HU, 18.9N,  55.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840905, 1800,  , HU, 19.1N,  55.7W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840906, 0000,  , HU, 19.4N,  56.3W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840906, 0600,  , HU, 19.7N,  57.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840906, 1200,  , HU, 20.0N,  57.6W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840906, 1800,  , HU, 20.6N,  57.7W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840907, 0000,  , HU, 21.1N,  57.5W, 100, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840907, 0600,  , HU, 21.6N,  57.2W, 100, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840907, 1200,  , HU, 22.0N,  57.0W, 100,  957, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840907, 1800,  , HU, 22.5N,  56.7W, 100, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840908, 0000,  , HU, 23.2N,  56.4W, 100, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840908, 0600,  , HU, 23.7N,  56.0W, 100, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840908, 1200,  , HU, 24.4N,  55.6W, 100, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840908, 1800,  , HU, 25.1N,  55.0W, 100, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840909, 0000,  , HU, 25.5N,  54.5W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840909, 0600,  , HU, 26.0N,  54.0W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840909, 1200,  , HU, 26.6N,  53.7W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840909, 1800,  , HU, 26.8N,  53.6W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840910, 0000,  , HU, 27.1N,  53.5W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840910, 0600,  , HU, 27.3N,  53.4W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840910, 1200,  , HU, 27.5N,  53.3W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840910, 1800,  , HU, 27.8N,  53.5W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 0000,  , HU, 28.0N,  53.6W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 0600,  , HU, 28.2N,  53.6W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 1200,  , HU, 28.5N,  53.7W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 1800,  , HU, 28.7N,  53.7W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840912, 0000,  , HU, 29.0N,  53.6W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840912, 0600,  , HU, 29.2N,  53.5W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840912, 1200,  , HU, 29.5N,  53.3W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840912, 1800,  , HU, 29.6N,  53.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840913, 0000,  , HU, 29.7N,  52.7W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840913, 0600,  , HU, 29.8N,  52.4W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840913, 1200,  , HU, 29.9N,  52.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840913, 1800,  , HU, 30.1N,  51.2W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840914, 0000,  , HU, 30.7N,  50.2W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840914, 0600,  , HU, 31.4N,  49.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840914, 1200,  , HU, 33.0N,  48.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840914, 1800,  , HU, 34.3N,  46.9W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840915, 0000,  , HU, 36.2N,  45.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840915, 0600,  , HU, 38.2N,  43.2W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840915, 1200,  , TS, 40.5N,  40.7W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840915, 1800,  , TS, 42.8N,  37.7W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840916, 0000,  , TS, 45.3N,  34.4W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840916, 0600,  , TS, 47.9N,  30.6W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840916, 1200,  , TS, 50.0N,  27.0W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840916, 1800,  , TS, 50.5N,  23.5W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
AL031884,            UNNAMED,     45,
18840910, 0000,  , TS, 28.7N,  79.1W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840910, 0600,  , TS, 29.7N,  80.1W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840910, 1200,  , TS, 30.6N,  80.6W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840910, 1800,  , TS, 31.0N,  80.9W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 0000,  , TS, 31.5N,  81.1W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 0100, L, TS, 31.6N,  81.2W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 0600,  , TS, 31.9N,  81.5W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 1200,  , TD, 32.5N,  81.6W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840911, 1800,  , TD, 33.0N,  81.3W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840912, 0000,  , TD, 33.2N,  81.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840912, 0600,  , TD, 33.2N,  80.4W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840912, 1200,  , TD, 33.0N,  79.9W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840912, 1800,  , TS, 32.2N,  79.6W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840913, 0000,  , TS, 31.4N,  79.1W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840913, 0600,  , TS, 30.5N,  78.5W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840913, 1200,  , TS, 30.3N,  77.3W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840913, 1800,  , TS, 30.5N,  76.4W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840914, 0000,  , TS, 30.7N,  75.5W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840914, 0600,  , TS, 30.5N,  74.4W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840914, 1200,  , TS, 30.0N,  74.0W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840914, 1800,  , HU, 29.6N,  73.9W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840915, 0000,  , HU, 29.3N,  73.9W,  70,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840915, 0600,  , HU, 28.8N,  74.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840915, 1200,  , HU, 28.4N,  74.4W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840915, 1800,  , HU, 28.1N,  74.9W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840916, 0000,  , HU, 27.9N,  75.4W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840916, 0600,  , HU, 27.8N,  76.0W,  70,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840916, 1200,  , HU, 27.8N,  75.8W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840916, 1800,  , HU, 27.9N,  75.5W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840917, 0000,  , HU, 28.1N,  75.1W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840917, 0600,  , HU, 28.4N,  74.6W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840917, 1200,  , HU, 28.8N,  73.5W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840917, 1800,  , HU, 29.2N,  71.5W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840918, 0000,  , HU, 29.6N,  68.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840918, 0600,  , HU, 30.2N,  65.3W,  80,  979, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840918, 1200,  , HU, 31.4N,  61.3W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840918, 1800,  , HU, 34.0N,  58.5W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840919, 0000,  , HU, 39.0N,  56.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840919, 0600,  , HU, 42.7N,  53.5W,  70,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840919, 1200,  , HU, 44.5N,  50.5W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840919, 1800,  , HU, 46.0N,  45.8W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840920, 0000,  , EX, 47.7N,  40.4W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840920, 0600,  , EX, 49.5N,  34.5W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840920, 1200,  , EX, 51.0N,  29.0W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18840920, 1800,  , EX, 53.0N,  23.0W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
AL041884,            UNNAMED,     44,
18841007, 0000,  , TS, 16.2N,  76.6W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841007, 0600,  , TS, 16.5N,  76.6W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841007, 1200,  , TS, 16.9N,  76.4W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841007, 1800,  , TS, 17.5N,  76.1W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841008, 0000,  , TS, 18.0N,  76.0W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841008, 0600,  , TS, 18.5N,  75.8W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841008, 1200,  , HU, 19.1N,  75.6W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841008, 1800,  , HU, 19.6N,  75.5W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841009, 0000,  , HU, 20.0N,  75.4W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841009, 0600,  , TS, 20.4N,  75.3W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841009, 1200,  , TS, 20.7N,  75.3W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841009, 1800,  , TS, 21.0N,  75.2W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841010, 0000,  , TS, 21.4N,  75.1W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841010, 0600,  , TS, 21.7N,  75.0W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841010, 1200,  , TS, 22.0N,  75.0W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841010, 1800,  , TS, 22.2N,  75.0W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841011, 0000,  , TS, 22.4N,  75.0W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841011, 0600,  , TS, 22.5N,  75.0W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841011, 1200,  , HU, 22.7N,  75.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841011, 1800,  , HU, 23.0N,  75.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841012, 0000,  , HU, 23.2N,  75.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841012, 0600,  , HU, 23.5N,  75.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841012, 1200,  , HU, 23.7N,  75.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841012, 1800,  , HU, 24.0N,  75.0W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841013, 0000,  , HU, 24.4N,  75.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841013, 0600,  , HU, 25.0N,  75.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841013, 1200,  , HU, 25.5N,  75.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841013, 1800,  , HU, 25.7N,  75.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841014, 0000,  , HU, 25.7N,  75.0W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841014, 0600,  , HU, 25.7N,  75.0W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841014, 1200,  , HU, 25.7N,  74.6W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841014, 1800,  , HU, 25.8N,  74.1W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841015, 0000,  , HU, 26.1N,  72.8W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841015, 0600,  , HU, 26.4N,  72.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841015, 1200,  , HU, 26.8N,  70.8W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841015, 1800,  , HU, 27.2N,  69.9W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841016, 0000,  , HU, 27.6N,  68.8W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841016, 0600,  , HU, 27.9N,  67.8W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841016, 1200,  , HU, 28.2N,  66.8W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841016, 1800,  , HU, 28.4N,  65.4W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841017, 0000,  , TS, 28.6N,  63.7W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841017, 0600,  , TS, 28.9N,  61.8W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841017, 1200,  , TS, 29.1N,  60.1W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
18841017, 1800,  , TS, 29.3N,  58.0W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
