EP011994,             ALETTA,     21,
19940902, 0600,  , TS, 27.5N, 175.2E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940902, 1200,  , TS, 27.4N, 175.7E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940902, 1800,  , TD, 27.3N, 176.2E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940903, 0000,  , TD, 27.1N, 176.7E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940903, 0600,  , TD, 26.9N, 177.0E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940903, 1200,  , TS, 26.7N, 177.3E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940903, 1800,  , TS, 26.5N, 177.6E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 0000,  , TS, 26.4N, 178.0E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 0600,  , TS, 26.3N, 178.4E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 1200,  , TS, 26.2N, 178.6E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 1800,  , TS, 26.1N, 178.5E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 0000,  , TS, 26.2N, 178.2E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 0600,  , TS, 26.3N, 177.9E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 1200,  , TS, 26.4N, 177.6E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 1800,  , TS, 26.7N, 177.3E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 0000,  , TS, 27.1N, 176.8E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 0600,  , TS, 27.6N, 176.2E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 1200,  , TS, 28.0N, 175.6E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 1800,  , TS, 28.3N, 175.2E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 0000,  , TS, 28.9N, 175.1E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 0600,  , TS, 29.2N, 175.3E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 1200,  , TS, 29.4N, 175.7E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 1800,  , TS, 29.8N, 176.5E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 0000,  , TS, 30.2N, 177.5E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 0600,  , TS, 30.5N, 178.7E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 1200,  , TS, 31.0N, 179.8E,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 1800,  , HU, 31.5N, 178.9W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 0000,  , HU, 32.7N, 177.4W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 0600,  , HU, 34.2N, 176.0W,  65, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 1200,  , HU, 37.0N, 174.0W,  65, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 1800,  , HU, 39.5N, 172.3W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940910, 0000,  , TS, 41.5N, 171.0W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940910, 0600,  , EX, 42.5N, 170.3W,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP121994,            UNNAMED,     15,
19940812, 0000,  , TD, 16.3N, 119.6W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940812, 0600,  , TD, 16.4N, 119.9W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940812, 1200,  , TD, 16.6N, 119.8W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940812, 1800,  , TD, 17.0N, 119.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940813, 0000,  , TD, 17.6N, 119.2W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940813, 0600,  , TD, 18.1N, 119.1W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940813, 1200,  , TD, 18.6N, 118.8W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940813, 1800,  , TD, 19.3N, 118.1W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940814, 0000,  , TD, 20.1N, 117.2W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940814, 0600,  , TD, 21.6N, 116.8W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940814, 1200,  , TD, 23.0N, 117.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940814, 1800,  , TD, 24.2N, 117.9W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940815, 0000,  , TD, 25.1N, 119.2W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940815, 0600,  , TD, 25.3N, 121.1W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940815, 1200,  , TD, 25.5N, 123.1W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP131994,             KRISTY,     30,
19940828, 1800,  , TD, 14.4N, 123.6W,  25, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940829, 0000,  , TD, 14.5N, 125.2W,  25, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940829, 0600,  , TD, 14.8N, 126.7W,  25, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940829, 1200,  , TD, 15.0N, 128.2W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940829, 1800,  , TD, 15.3N, 129.8W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940830, 0000,  , TD, 15.7N, 131.7W,  30, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940830, 0600,  , TS, 15.9N, 133.4W,  35, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940830, 1200,  , TS, 16.1N, 135.0W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940830, 1800,  , TS, 16.1N, 136.6W,  40, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940831, 0000,  , TS, 16.1N, 138.2W,  50,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940831, 0600,  , TS, 16.2N, 139.8W,  60,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940831, 1200,  , HU, 16.3N, 141.3W,  65, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940831, 1800,  , HU, 16.4N, 142.8W,  85, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940901, 0000,  , HU, 16.5N, 144.1W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940901, 0600,  , HU, 16.5N, 145.6W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940901, 1200,  , HU, 16.5N, 147.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940901, 1800,  , HU, 16.3N, 148.5W,  70, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940902, 0000,  , TS, 16.0N, 150.2W,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940902, 0600,  , TS, 15.5N, 151.7W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940902, 1200,  , TS, 15.0N, 153.2W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940902, 1800,  , TS, 14.9N, 154.7W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940903, 0000,  , TS, 14.8N, 156.2W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940903, 0600,  , TS, 14.8N, 157.6W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940903, 1200,  , TS, 14.8N, 158.9W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940903, 1800,  , TD, 14.8N, 160.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 0000,  , TD, 14.7N, 161.1W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 0600,  , TD, 14.6N, 162.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 1200,  , TD, 14.5N, 162.8W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 1800,  , TD, 14.5N, 163.4W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 0000,  , TD, 14.5N, 164.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP141994,               LANE,     28,
19940903, 1800,  , TD, 17.7N, 108.6W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 0000,  , TD, 18.0N, 109.8W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 0600,  , TS, 18.2N, 110.8W,  35, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 1200,  , TS, 18.5N, 111.9W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940904, 1800,  , TS, 18.3N, 113.0W,  45, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 0000,  , TS, 18.2N, 114.1W,  45, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 0600,  , TS, 18.2N, 115.5W,  55,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 1200,  , TS, 18.1N, 116.8W,  60,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940905, 1800,  , HU, 18.0N, 118.3W,  70,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 0000,  , HU, 18.0N, 119.7W,  90,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 0600,  , HU, 18.0N, 121.1W, 100,  960, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 1200,  , HU, 18.1N, 122.5W, 110,  952, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 1800,  , HU, 18.4N, 123.9W, 115,  949, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 0000,  , HU, 18.6N, 125.2W, 115,  948, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 0600,  , HU, 19.0N, 126.5W, 115,  949, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 1200,  , HU, 19.4N, 127.7W, 105,  955, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 1800,  , HU, 19.7N, 129.0W,  95,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 0000,  , HU, 20.1N, 130.2W,  80,  979, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 0600,  , HU, 20.5N, 131.5W,  65,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 1200,  , TS, 20.9N, 132.7W,  55,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 1800,  , TS, 21.1N, 133.9W,  50,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 0000,  , TS, 21.3N, 135.1W,  40, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 0600,  , TS, 21.4N, 136.4W,  35, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 1200,  , TD, 21.4N, 137.7W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 1800,  , TD, 21.5N, 138.9W,  25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940910, 0000,  , TD, 21.4N, 140.0W,  25, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940910, 0600,  , TD, 21.3N, 141.4W,  25, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940910, 1200,  , TD, 21.2N, 142.9W,  25, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
CP021994,               MELE,     15,
19940906, 0000,  , TD, 10.7N, 159.6W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 0600,  , TD, 10.8N, 161.2W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 1200,  , TD, 11.0N, 162.7W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940906, 1800,  , TD, 11.3N, 163.9W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 0000,  , TS, 11.6N, 165.0W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 0600,  , TS, 11.9N, 166.1W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 1200,  , TS, 12.3N, 167.2W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940907, 1800,  , TS, 12.6N, 168.6W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 0000,  , TS, 12.9N, 170.0W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 0600,  , TS, 13.0N, 171.0W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 1200,  , TS, 13.1N, 171.9W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940908, 1800,  , TS, 13.2N, 172.8W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 0000,  , TD, 13.3N, 174.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 0600,  , TD, 13.4N, 175.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940909, 1200,  , TD, 13.5N, 176.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP151994,             MIRIAM,     24,
19940915, 1800,  , TD, 13.5N, 115.6W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940916, 0000,  , TD, 13.8N, 116.6W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940916, 0600,  , TD, 14.0N, 117.6W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940916, 1200,  , TD, 14.3N, 118.5W,  30, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940916, 1800,  , TD, 14.6N, 119.4W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940917, 0000,  , TD, 14.8N, 120.3W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940917, 0600,  , TS, 14.8N, 121.2W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940917, 1200,  , TS, 15.0N, 122.2W,  35, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940917, 1800,  , TS, 15.3N, 123.5W,  35, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940918, 0000,  , TS, 15.8N, 124.8W,  35, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940918, 0600,  , TS, 16.3N, 126.1W,  40, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940918, 1200,  , TS, 16.7N, 127.1W,  40, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940918, 1800,  , TS, 16.8N, 128.0W,  35, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940919, 0000,  , TS, 16.7N, 129.0W,  35, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940919, 0600,  , TS, 16.5N, 130.1W,  35, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940919, 1200,  , TS, 16.2N, 131.3W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940919, 1800,  , TD, 16.0N, 132.3W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940920, 0000,  , TD, 15.8N, 133.4W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940920, 0600,  , TD, 15.5N, 134.6W,  30, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940920, 1200,  , TD, 15.3N, 135.8W,  25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940920, 1800,  , TD, 15.2N, 137.0W,  25, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940921, 0000,  , TD, 15.0N, 138.0W,  25, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940921, 0600,  , TD, 14.9N, 138.7W,  25, 1011, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940921, 1200,  , TD, 14.9N, 139.1W,  25, 1011, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP161994,             NORMAN,     12,
19940919, 0600,  , TD, 15.8N, 111.0W,  25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940919, 1200,  , TD, 16.4N, 112.3W,  25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940919, 1800,  , TD, 17.3N, 113.5W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940920, 0000,  , TS, 18.1N, 114.7W,  35, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940920, 0600,  , TS, 18.7N, 115.7W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940920, 1200,  , TS, 19.3N, 116.6W,  35, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940920, 1800,  , TS, 19.7N, 117.2W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940921, 0000,  , TS, 20.2N, 117.6W,  35, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940921, 0600,  , TD, 20.7N, 117.9W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940921, 1200,  , TD, 21.2N, 118.2W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940921, 1800,  , TD, 21.9N, 118.2W,  30, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940922, 0000,  , TD, 22.6N, 118.2W,  25, 1011, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP171994,             OLIVIA,     31,
19940922, 0600,  , TD, 12.5N, 108.8W,  25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940922, 1200,  , TD, 12.7N, 109.6W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940922, 1800,  , TS, 12.9N, 110.5W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940923, 0000,  , TS, 13.1N, 111.1W,  40, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940923, 0600,  , TS, 13.5N, 111.9W,  45, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940923, 1200,  , TS, 14.0N, 112.9W,  50,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940923, 1800,  , TS, 14.3N, 113.9W,  55,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940924, 0000,  , TS, 14.6N, 114.9W,  60,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940924, 0600,  , HU, 14.8N, 115.9W,  65,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940924, 1200,  , HU, 15.1N, 116.9W,  80,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940924, 1800,  , HU, 15.6N, 117.7W,  95,  958, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940925, 0000,  , HU, 16.3N, 118.5W, 105,  946, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940925, 0600,  , HU, 17.1N, 119.2W, 120,  935, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940925, 1200,  , HU, 17.8N, 119.8W, 130,  923, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940925, 1800,  , HU, 18.7N, 120.0W, 125,  924, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940926, 0000,  , HU, 19.5N, 120.0W, 115,  932, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940926, 0600,  , HU, 20.3N, 119.7W, 110,  945, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940926, 1200,  , HU, 20.8N, 119.6W, 105,  950, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940926, 1800,  , HU, 21.0N, 119.4W, 100,  958, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940927, 0000,  , HU, 21.1N, 119.3W,  85,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940927, 0600,  , HU, 21.1N, 119.1W,  80,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940927, 1200,  , HU, 21.0N, 118.8W,  75,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940927, 1800,  , TS, 21.1N, 119.3W,  60,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940928, 0000,  , TS, 21.3N, 119.7W,  50,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940928, 0600,  , TS, 21.5N, 120.3W,  40, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940928, 1200,  , TD, 21.6N, 121.2W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940928, 1800,  , TD, 21.8N, 122.2W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940929, 0000,  , TD, 22.0N, 122.9W,  25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940929, 0600,  , TD, 22.0N, 123.7W,  25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940929, 1200,  , TD, 22.1N, 124.3W,  25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940929, 1800,  , TD, 22.1N, 125.1W,  20, 1010, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
EP181994,               PAUL,     23,
19940924, 1200,  , TD, 15.2N, 128.3W,  25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940924, 1800,  , TD, 14.9N, 128.6W,  25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940925, 0000,  , TD, 14.8N, 128.8W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940925, 0600,  , TD, 14.8N, 129.2W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940925, 1200,  , TD, 14.7N, 129.6W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940925, 1800,  , TS, 14.3N, 129.9W,  35, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940926, 0000,  , TS, 14.2N, 129.6W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19940926, 0600,  , TS, 14.5N, 129.5W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
